repository,pr_number,author,primary_reviewer,first_review_latency_hours,time_to_merge_hours,first_review_state,inline_comment_density,total_discussion_volume,loc_changed,prior_prs,acceptance_rate,formal_reviews,experience_category
vercel/next.js,89446,sokra,lukesandberg,2.39,62.45,APPROVED,0.0049,6,1214,763,0.88,873,Core Reviewer
vercel/next.js,89444,nextjs-bot,lubieowoce,0.12,0.8,APPROVED,0.0,2,3404,185,0.6,0,Noisy Author
vercel/next.js,89438,vvscode,icyJoseph,7.77,190.13,APPROVED,0.0909,11,22,1,1.0,0,Novice
vercel/next.js,89435,abhishekmardiya,lukesandberg,34.81,170.32,APPROVED,0.0,6,4,3,0.67,0,Noisy Author
vercel/next.js,89432,mischnic,ijjk,10.07,10.07,APPROVED,0.0,3,15,702,0.86,940,Core Reviewer
vercel/next.js,89426,abhishekmardiya,icyJoseph,47.17,480.59,COMMENTED,0.6,11,5,3,0.67,0,Noisy Author
vercel/next.js,89424,vercel-release-bot,bgw,18.01,18.12,APPROVED,0.0,4,28,2065,0.27,0,Noisy Author
vercel/next.js,89423,vercel-release-bot,bgw,18.01,18.09,APPROVED,0.0,4,3,2065,0.27,0,Noisy Author
vercel/next.js,89409,wheresrhys,icyJoseph,25.39,25.51,APPROVED,0.0,3,4,1,1.0,0,Novice
vercel/next.js,89408,unstubbable,huozhi,0.05,0.4,APPROVED,0.0,1,23,470,0.91,330,Core Reviewer
vercel/next.js,89407,unstubbable,huozhi,0.3,0.31,APPROVED,0.0,3,29,470,0.91,330,Core Reviewer
vercel/next.js,89406,mmastrac,sokra,27.4,502.37,COMMENTED,0.0231,11,216,14,0.71,11,Core Reviewer
vercel/next.js,89402,ijjk,ztanner,2.47,2.52,APPROVED,0.0,2,166,465,0.92,1748,Core Reviewer
vercel/next.js,89401,nextjs-bot,eps1lon,1.37,21.51,APPROVED,0.0,2,2868,185,0.6,0,Noisy Author
vercel/next.js,89400,amannn,icyJoseph,2.76,2.76,APPROVED,0.0,2,4,5,0.6,0,Noisy Author
vercel/next.js,89395,ericrav,icyJoseph,0.37,50.34,APPROVED,0.0,7,4,1,1.0,0,Novice
vercel/next.js,89392,icyJoseph,allenzhou101,172.7,223.38,APPROVED,0.0,1,2,219,0.82,232,Core Reviewer
vercel/next.js,89381,icyJoseph,bgw,8.28,15.05,APPROVED,0.0,2,28,219,0.82,232,Core Reviewer
vercel/next.js,89372,vercel-release-bot,bgw,9.56,9.57,APPROVED,0.0,3,35,2065,0.27,0,Noisy Author
vercel/next.js,89371,vercel-release-bot,bgw,9.56,9.78,APPROVED,0.0,4,50,2065,0.27,0,Noisy Author
vercel/next.js,89354,pavan-sh,bgw,4.81,28.89,APPROVED,0.0,2,8,3,0.67,0,Noisy Author
vercel/next.js,89351,timneutkens,eps1lon,1.66,72.39,COMMENTED,0.0789,8,38,454,0.89,376,Core Reviewer
vercel/next.js,89342,pavan-sh,lukesandberg,68.38,119.78,APPROVED,0.0,3,2,3,0.67,0,Noisy Author
vercel/next.js,89339,ztanner,eps1lon,363.02,507.02,APPROVED,0.0,4,129,569,0.9,860,Core Reviewer
vercel/next.js,89336,devjiwonchoi,eps1lon,0.25,380.99,COMMENTED,0.0,7,197,647,0.77,428,Core Reviewer
vercel/next.js,89333,devjiwonchoi,eps1lon,1.55,345.44,COMMENTED,0.0057,6,175,647,0.77,428,Core Reviewer
vercel/next.js,89325,mischnic,timneutkens,58.54,114.01,APPROVED,0.0037,5,540,702,0.86,940,Core Reviewer
vercel/next.js,89324,unstubbable,bgw,0.23,0.36,APPROVED,0.0,2,8,470,0.91,330,Core Reviewer
vercel/next.js,89323,mischnic,ijjk,0.02,0.26,APPROVED,0.0,4,853,702,0.86,940,Core Reviewer
vercel/next.js,89322,bgw,lukesandberg,2.34,2.34,APPROVED,0.0,3,6,491,0.94,1003,Core Reviewer
vercel/next.js,89321,unstubbable,eps1lon,13.93,63.8,APPROVED,0.0128,3,78,470,0.91,330,Core Reviewer
vercel/next.js,89319,gaojude,timneutkens,44.76,92.81,APPROVED,0.0,4,470,161,0.81,253,Core Reviewer
vercel/next.js,89318,ijjk,ztanner,0.6,0.84,APPROVED,0.0,2,3,465,0.92,1748,Core Reviewer
vercel/next.js,89316,unstubbable,mischnic,1.9,2.15,COMMENTED,0.0164,5,61,470,0.91,330,Core Reviewer
vercel/next.js,89314,bgw,lukesandberg,0.24,4.22,APPROVED,0.0,5,66,491,0.94,1003,Core Reviewer
vercel/next.js,89310,lukesandberg,mischnic,232.12,486.97,APPROVED,0.0,6,799,301,0.8,471,Core Reviewer
vercel/next.js,89309,lukesandberg,bgw,388.59,602.54,APPROVED,0.012,6,501,301,0.8,471,Core Reviewer
vercel/next.js,89307,acdlite,ztanner,0.04,1.23,COMMENTED,0.0714,3,14,184,0.9,79,Core Reviewer
vercel/next.js,89304,mischnic,lukesandberg,0.21,111.83,COMMENTED,0.0067,8,298,702,0.86,940,Core Reviewer
vercel/next.js,89302,mischnic,lukesandberg,0.75,65.56,APPROVED,0.0083,7,120,702,0.86,940,Core Reviewer
vercel/next.js,89301,nextjs-bot,eps1lon,0.37,0.92,APPROVED,0.0,3,2158,185,0.6,0,Noisy Author
vercel/next.js,89300,robert-j-webb,lukesandberg,99.06,217.91,CHANGES_REQUESTED,0.0036,7,278,1,1.0,0,Novice
vercel/next.js,89293,sokra,lukesandberg,193.83,302.79,APPROVED,0.0045,6,441,763,0.88,873,Core Reviewer
vercel/next.js,89287,eps1lon,unstubbable,4.14,4.38,APPROVED,0.0,3,90,794,0.83,1058,Core Reviewer
vercel/next.js,89284,mintydev789,eps1lon,0.48,2.2,APPROVED,0.0,3,4,1,1.0,0,Novice
vercel/next.js,89283,eps1lon,unstubbable,0.4,0.4,APPROVED,0.0,4,3,794,0.83,1058,Core Reviewer
vercel/next.js,89280,sokra,mischnic,0.62,71.56,APPROVED,0.0018,7,549,763,0.88,873,Core Reviewer
vercel/next.js,89279,sokra,mischnic,0.78,9.59,COMMENTED,0.0047,9,426,763,0.88,873,Core Reviewer
vercel/next.js,89278,vercel-release-bot,bgw,12.02,12.22,APPROVED,0.0,4,66,2065,0.27,0,Noisy Author
vercel/next.js,89277,vercel-release-bot,bgw,12.02,12.26,APPROVED,0.0,4,53,2065,0.27,0,Noisy Author
vercel/next.js,89274,wbinnssmith,lukesandberg,88.89,181.72,APPROVED,0.0,6,7,230,0.91,185,Core Reviewer
vercel/next.js,89272,vercel-release-bot,mischnic,8.85,8.85,APPROVED,0.0,1,97,2065,0.27,0,Noisy Author
vercel/next.js,89271,lukesandberg,sokra,62.78,233.46,APPROVED,0.0,6,194,301,0.8,471,Core Reviewer
vercel/next.js,89269,ijjk,ztanner,17.59,17.74,APPROVED,0.0068,4,148,465,0.92,1748,Core Reviewer
vercel/next.js,89267,acdlite,unstubbable,15.94,16.48,APPROVED,0.001,3,1978,184,0.9,79,Core Reviewer
vercel/next.js,89263,mischnic,ijjk,0.02,0.84,APPROVED,0.0,4,11,702,0.86,940,Core Reviewer
vercel/next.js,89261,mmastrac,lukesandberg,95.75,187.98,COMMENTED,0.0011,8,927,14,0.71,11,Core Reviewer
vercel/next.js,89258,devjiwonchoi,ijjk,1.22,2.01,APPROVED,0.0,3,52,647,0.77,428,Core Reviewer
vercel/next.js,89255,lukesandberg,bgw,5.78,25.58,APPROVED,0.0031,6,327,301,0.8,471,Core Reviewer
vercel/next.js,89253,ijjk,ztanner,0.48,0.48,APPROVED,0.0,2,11,465,0.92,1748,Core Reviewer
vercel/next.js,89250,nextjs-bot,eps1lon,0.48,0.75,APPROVED,0.0,3,3953,185,0.6,0,Noisy Author
vercel/next.js,89247,mischnic,ztanner,0.02,0.9,APPROVED,0.0,4,9,702,0.86,940,Core Reviewer
vercel/next.js,89246,mischnic,sokra,0.49,5.46,APPROVED,0.0,6,29,702,0.86,940,Core Reviewer
vercel/next.js,89245,alexcarpenter,bgw,7.42,8.84,APPROVED,0.0,3,40,1,1.0,0,Novice
vercel/next.js,89243,devjiwonchoi,bgw,10.34,10.35,APPROVED,0.0,5,8,647,0.77,428,Core Reviewer
vercel/next.js,89242,devjiwonchoi,bgw,10.33,10.34,APPROVED,0.0,4,3,647,0.77,428,Core Reviewer
vercel/next.js,89232,BradErz,bgw,13.83,14.25,APPROVED,0.0,3,7,1,1.0,0,Novice
vercel/next.js,89229,sokra,lukesandberg,9.72,22.16,APPROVED,0.0,4,44,763,0.88,873,Core Reviewer
vercel/next.js,89228,sokra,lukesandberg,0.01,2.47,APPROVED,0.0,6,3,763,0.88,873,Core Reviewer
vercel/next.js,89227,sokra,mischnic,0.08,0.54,APPROVED,0.0,3,694,763,0.88,873,Core Reviewer
vercel/next.js,89222,lukesandberg,bgw,15.86,16.55,APPROVED,0.0,6,297,301,0.8,471,Core Reviewer
vercel/next.js,89216,sokra,mischnic,1.32,1.45,APPROVED,0.0,7,53,763,0.88,873,Core Reviewer
vercel/next.js,89213,jaffarkeikei,bgw,17.01,17.71,APPROVED,0.0,5,3,5,0.4,0,Noisy Author
vercel/next.js,89206,ijjk,ztanner,0.21,0.51,APPROVED,0.0,3,384,465,0.92,1748,Core Reviewer
vercel/next.js,89202,ztanner,ijjk,16.46,21.85,COMMENTED,0.0219,7,137,569,0.9,860,Core Reviewer
vercel/next.js,89201,eps1lon,ijjk,0.04,11.12,APPROVED,0.0053,3,377,794,0.83,1058,Core Reviewer
vercel/next.js,89200,vercel-release-bot,bgw,23.93,24.1,APPROVED,0.0,2,93,2065,0.27,0,Noisy Author
vercel/next.js,89198,ijjk,ztanner,2.09,3.44,APPROVED,0.0,2,135,465,0.92,1748,Core Reviewer
vercel/next.js,89197,ijjk,ztanner,2.46,3.06,APPROVED,0.0,2,225,465,0.92,1748,Core Reviewer
vercel/next.js,89195,ijjk,bgw,0.12,0.36,APPROVED,0.0,2,1346,465,0.92,1748,Core Reviewer
vercel/next.js,89194,unstubbable,devjiwonchoi,0.01,13.76,APPROVED,0.0,3,101,470,0.91,330,Core Reviewer
vercel/next.js,89188,davidgolden,bgw,10.38,10.38,APPROVED,0.0,4,2,1,1.0,0,Novice
vercel/next.js,89185,lukesandberg,bgw,0.38,24.27,APPROVED,0.0,7,11,301,0.8,471,Core Reviewer
vercel/next.js,89176,unstubbable,mischnic,0.02,0.6,APPROVED,0.0,5,1,470,0.91,330,Core Reviewer
vercel/next.js,89175,unstubbable,mischnic,0.34,2.66,APPROVED,0.0,4,18,470,0.91,330,Core Reviewer
vercel/next.js,89173,brookemosby,mischnic,0.18,7.68,APPROVED,0.0,4,47,9,0.56,0,Noisy Author
vercel/next.js,89171,unstubbable,devjiwonchoi,6.33,6.37,APPROVED,0.0,5,101,470,0.91,330,Core Reviewer
vercel/next.js,89168,huozhi,gaojude,23.01,23.68,APPROVED,0.0,5,121,748,0.86,921,Core Reviewer
vercel/next.js,89167,huozhi,icyJoseph,22.83,24.58,COMMENTED,0.0084,13,239,748,0.86,921,Core Reviewer
vercel/next.js,89166,devjiwonchoi,gaojude,0.3,415.22,COMMENTED,0.0202,6,99,647,0.77,428,Core Reviewer
vercel/next.js,89163,eps1lon,icyJoseph,0.32,8.37,APPROVED,0.0714,7,14,794,0.83,1058,Core Reviewer
vercel/next.js,89158,LucianBuzzo,eps1lon,25.55,30.21,APPROVED,0.0097,9,207,1,1.0,0,Novice
vercel/next.js,89157,mischnic,sokra,5.3,9.8,COMMENTED,0.007,8,286,702,0.86,940,Core Reviewer
vercel/next.js,89156,sokra,bgw,12.83,47.32,COMMENTED,0.0085,9,234,763,0.88,873,Core Reviewer
vercel/next.js,89151,mischnic,timneutkens,2.19,4.04,APPROVED,0.0,3,731,702,0.86,940,Core Reviewer
vercel/next.js,89150,mischnic,timneutkens,2.33,2.33,APPROVED,0.0,3,828,702,0.86,940,Core Reviewer
vercel/next.js,89149,Suhaib3100,bgw,14.28,63.55,CHANGES_REQUESTED,0.0473,11,148,2,0.5,0,Noisy Author
vercel/next.js,89147,vercel-release-bot,bgw,16.39,17.25,APPROVED,0.0,4,55,2065,0.27,0,Noisy Author
vercel/next.js,89135,ztanner,ijjk,4.02,14.1,APPROVED,0.0,3,51,569,0.9,860,Core Reviewer
vercel/next.js,89134,ztanner,ijjk,4.04,14.1,APPROVED,0.0,3,17,569,0.9,860,Core Reviewer
vercel/next.js,89130,wbinnssmith,sokra,158.94,360.39,COMMENTED,0.0013,10,3132,230,0.91,185,Core Reviewer
vercel/next.js,89129,ztanner,ijjk,4.33,4.61,APPROVED,0.0,2,2437,569,0.9,860,Core Reviewer
vercel/next.js,89127,jaffarkeikei,bgw,25.76,51.01,CHANGES_REQUESTED,0.075,9,40,5,0.4,0,Noisy Author
vercel/next.js,89126,icyJoseph,samselikoff,0.97,402.67,APPROVED,0.0063,7,800,219,0.82,232,Core Reviewer
vercel/next.js,89125,ijjk,ztanner,25.85,25.86,APPROVED,0.0101,2,99,465,0.92,1748,Core Reviewer
vercel/next.js,89124,icyJoseph,ztanner,0.43,0.44,APPROVED,0.0,1,291,219,0.82,232,Core Reviewer
vercel/next.js,89123,ztanner,ijjk,0.09,0.35,APPROVED,0.0,3,5,569,0.9,860,Core Reviewer
vercel/next.js,89119,huozhi,bgw,24.95,69.32,CHANGES_REQUESTED,0.0414,7,266,748,0.86,921,Core Reviewer
vercel/next.js,89116,sokra,mischnic,69.41,69.89,COMMENTED,0.0043,7,938,763,0.88,873,Core Reviewer
vercel/next.js,89111,mischnic,bgw,9.72,404.54,APPROVED,0.0,7,760,702,0.86,940,Core Reviewer
vercel/next.js,89110,eps1lon,devjiwonchoi,28.93,31.06,APPROVED,0.0,4,1329,794,0.83,1058,Core Reviewer
vercel/next.js,89100,eps1lon,ztanner,8.28,10.12,APPROVED,0.0,2,7,794,0.83,1058,Core Reviewer
vercel/next.js,89099,nehaaprasad,bgw,79.8,79.8,APPROVED,0.0,6,6,12,0.17,0,Noisy Author
vercel/next.js,89098,eps1lon,ztanner,3.58,3.59,APPROVED,0.1429,2,7,794,0.83,1058,Core Reviewer
vercel/next.js,89093,unstubbable,eps1lon,1.11,1.16,APPROVED,0.0,4,8,470,0.91,330,Core Reviewer
vercel/next.js,89092,sokra,timneutkens,0.49,0.73,APPROVED,0.0,4,164,763,0.88,873,Core Reviewer
vercel/next.js,89084,vercel-release-bot,bgw,11.37,11.58,APPROVED,0.0,4,46,2065,0.27,0,Noisy Author
vercel/next.js,89082,sokra,timneutkens,2.15,2.3,APPROVED,0.0,4,1937,763,0.88,873,Core Reviewer
vercel/next.js,89077,lubieowoce,gnoff,161.43,229.96,COMMENTED,0.0008,6,3940,286,0.66,251,Core Reviewer
vercel/next.js,89073,bgw,lukesandberg,0.01,0.68,APPROVED,0.0,2,395,491,0.94,1003,Core Reviewer
vercel/next.js,89072,ijjk,ztanner,0.04,0.53,APPROVED,0.0,2,26,465,0.92,1748,Core Reviewer
vercel/next.js,89070,eps1lon,unstubbable,0.16,0.35,APPROVED,0.0,2,2082,794,0.83,1058,Core Reviewer
vercel/next.js,89069,unstubbable,eps1lon,0.3,0.92,APPROVED,0.0,2,10,470,0.91,330,Core Reviewer
vercel/next.js,89068,unstubbable,eps1lon,13.52,14.23,APPROVED,0.0,6,67,470,0.91,330,Core Reviewer
vercel/next.js,89066,unstubbable,eps1lon,0.38,0.72,APPROVED,0.0,1,26424,470,0.91,330,Core Reviewer
vercel/next.js,89065,delbaoliveira,icyJoseph,3.55,20.24,APPROVED,0.0,1,44,177,0.89,43,Core Reviewer
vercel/next.js,89064,icyJoseph,allenzhou101,288.16,425.52,COMMENTED,0.1,4,30,219,0.82,232,Core Reviewer
vercel/next.js,89054,timneutkens,lukesandberg,1.35,20.26,APPROVED,0.0,4,8,454,0.89,376,Core Reviewer
vercel/next.js,89049,timneutkens,lukesandberg,7.31,21.03,APPROVED,0.0,7,347,454,0.89,376,Core Reviewer
vercel/next.js,89040,timneutkens,mischnic,5.05,9.27,APPROVED,0.0,5,17,454,0.89,376,Core Reviewer
vercel/next.js,89038,mischnic,timneutkens,1.59,1.59,APPROVED,0.0056,4,177,702,0.86,940,Core Reviewer
vercel/next.js,89036,timneutkens,devjiwonchoi,7.71,22.65,APPROVED,0.0,4,34,454,0.89,376,Core Reviewer
vercel/next.js,89035,sokra,mischnic,24.41,25.86,APPROVED,0.0,4,65,763,0.88,873,Core Reviewer
vercel/next.js,89031,icyJoseph,delbaoliveira,0.18,2.86,APPROVED,0.0,1,547,219,0.82,232,Core Reviewer
vercel/next.js,89022,msmx-mnakagawa,timneutkens,10.14,10.17,APPROVED,0.0,3,6,1,1.0,0,Novice
vercel/next.js,89015,lukesandberg,bgw,53.31,335.82,APPROVED,0.0,6,22,301,0.8,471,Core Reviewer
vercel/next.js,89004,vercel-release-bot,bgw,0.0,22.29,APPROVED,0.0,4,813,2065,0.27,0,Noisy Author
vercel/next.js,89003,vercel-release-bot,bgw,0.0,22.35,APPROVED,0.0,4,46,2065,0.27,0,Noisy Author
vercel/next.js,89001,ijjk,eps1lon,3.48,40.97,COMMENTED,0.0105,3,95,465,0.92,1748,Core Reviewer
vercel/next.js,88999,bencmbrook,eps1lon,6.79,356.43,COMMENTED,0.0306,10,98,1,1.0,0,Novice
vercel/next.js,88998,acdlite,ztanner,67.89,116.11,APPROVED,0.0,2,429,184,0.9,79,Core Reviewer
vercel/next.js,88997,gaojude,huozhi,6.78,9.54,APPROVED,0.0,2,14,161,0.81,253,Core Reviewer
vercel/next.js,88991,eps1lon,timneutkens,0.0,42.0,APPROVED,0.0,2,145,794,0.83,1058,Core Reviewer
vercel/next.js,88989,acdlite,ztanner,25.26,94.73,APPROVED,0.0,2,390,184,0.9,79,Core Reviewer
vercel/next.js,88985,dango0812,timneutkens,0.17,30.38,APPROVED,0.0,6,11,4,0.25,0,Noisy Author
vercel/next.js,88975,vercel-release-bot,timneutkens,14.91,14.92,APPROVED,0.0,2,54,2065,0.27,0,Noisy Author
vercel/next.js,88971,bgub,copilot-pull-request-reviewer,0.18,331.38,COMMENTED,0.0069,9,1884,61,0.77,6,Core Reviewer
vercel/next.js,88967,lukesandberg,mmastrac,21.41,74.54,COMMENTED,0.0023,9,1277,301,0.8,471,Core Reviewer
vercel/next.js,88965,acdlite,ztanner,95.72,148.84,APPROVED,0.0009,2,2256,184,0.9,79,Core Reviewer
vercel/next.js,88963,nextjs-bot,eps1lon,3.4,3.44,APPROVED,0.0,2,2056,185,0.6,0,Noisy Author
vercel/next.js,88961,gaojude,timneutkens,5.9,10.49,APPROVED,0.001,4,1020,161,0.81,253,Core Reviewer
vercel/next.js,88960,sokra,bgw,4.1,5.68,APPROVED,0.0054,5,747,763,0.88,873,Core Reviewer
vercel/next.js,88959,mischnic,timneutkens,115.59,169.45,APPROVED,0.0047,5,853,702,0.86,940,Core Reviewer
vercel/next.js,88958,brookemosby,mischnic,16.79,96.18,COMMENTED,0.0347,9,173,9,0.56,0,Noisy Author
vercel/next.js,88956,icyJoseph,molebox,20.39,68.69,APPROVED,0.0,1,45,219,0.82,232,Core Reviewer
vercel/next.js,88953,eps1lon,cursor,19.73,95.82,COMMENTED,0.1875,9,16,794,0.83,1058,Core Reviewer
vercel/next.js,88951,mischnic,timneutkens,27.74,66.39,APPROVED,0.0164,4,61,702,0.86,940,Core Reviewer
vercel/next.js,88946,icyJoseph,delbaoliveira,1.32,68.49,APPROVED,0.0,2,221,219,0.82,232,Core Reviewer
vercel/next.js,88942,eps1lon,mischnic,0.04,0.57,APPROVED,0.0063,3,1110,794,0.83,1058,Core Reviewer
vercel/next.js,88939,timneutkens,huozhi,1.96,3.39,APPROVED,0.0,4,67,454,0.89,376,Core Reviewer
vercel/next.js,88938,sokra,lukesandberg,12.98,109.83,COMMENTED,0.0503,16,159,763,0.88,873,Core Reviewer
vercel/next.js,88934,sokra,lukesandberg,0.01,0.72,APPROVED,0.0,5,2,763,0.88,873,Core Reviewer
vercel/next.js,88931,vercel-release-bot,bgw,12.97,13.11,APPROVED,0.0,4,922,2065,0.27,0,Noisy Author
vercel/next.js,88930,vercel-release-bot,bgw,12.98,12.99,APPROVED,0.0,3,35,2065,0.27,0,Noisy Author
vercel/next.js,88929,sokra,mischnic,1.56,1.97,APPROVED,0.0,6,4,763,0.88,873,Core Reviewer
vercel/next.js,88928,hanzala-sohrab,timneutkens,35.18,35.19,APPROVED,0.0,2,8,1,1.0,0,Novice
vercel/next.js,88925,lukesandberg,mmastrac,14.66,15.85,COMMENTED,0.0189,7,106,301,0.8,471,Core Reviewer
vercel/next.js,88924,lukesandberg,bgw,21.42,63.97,APPROVED,0.0158,7,253,301,0.8,471,Core Reviewer
vercel/next.js,88919,huozhi,gaojude,0.41,8.05,APPROVED,0.0196,4,51,748,0.86,921,Core Reviewer
vercel/next.js,88918,huozhi,wyattjoh,0.02,0.27,APPROVED,0.0,3,58,748,0.86,921,Core Reviewer
vercel/next.js,88916,icyJoseph,bgw,7.52,10.65,APPROVED,0.0,1,1257,219,0.82,232,Core Reviewer
vercel/next.js,88912,wbinnssmith,mischnic,228.63,457.12,COMMENTED,0.0002,9,9361,230,0.91,185,Core Reviewer
vercel/next.js,88911,huozhi,gaojude,45.11,93.11,APPROVED,0.0009,3,1112,748,0.86,921,Core Reviewer
vercel/next.js,88908,mischnic,sokra,234.53,330.54,APPROVED,0.0048,5,416,702,0.86,940,Core Reviewer
vercel/next.js,88901,icyJoseph,allenzhou101,336.97,487.91,APPROVED,0.0,2,86,219,0.82,232,Core Reviewer
vercel/next.js,88899,mischnic,sokra,18.46,95.35,APPROVED,0.0034,6,591,702,0.86,940,Core Reviewer
vercel/next.js,88892,eps1lon,devjiwonchoi,0.76,1.07,APPROVED,0.0,3,2,794,0.83,1058,Core Reviewer
vercel/next.js,88889,sokra,lukesandberg,6.55,22.54,APPROVED,0.0,6,6,763,0.88,873,Core Reviewer
vercel/next.js,88886,eps1lon,devjiwonchoi,1.92,2.1,APPROVED,0.0,3,63,794,0.83,1058,Core Reviewer
vercel/next.js,88882,vercel-release-bot,bgw,9.64,9.82,APPROVED,0.0,4,156,2065,0.27,0,Noisy Author
vercel/next.js,88871,mmastrac,mischnic,7.52,7.53,APPROVED,0.0,5,7,14,0.71,11,Core Reviewer
vercel/next.js,88870,wbinnssmith,lukesandberg,95.52,475.3,COMMENTED,0.0346,20,549,230,0.91,185,Core Reviewer
vercel/next.js,88869,bgw,lukesandberg,0.32,0.94,APPROVED,0.0323,5,31,491,0.94,1003,Core Reviewer
vercel/next.js,88866,mischnic,lukesandberg,2.9,18.2,APPROVED,0.0156,6,64,702,0.86,940,Core Reviewer
vercel/next.js,88860,nextjs-bot,eps1lon,3.88,3.89,APPROVED,0.0,3,2236,185,0.6,0,Noisy Author
vercel/next.js,88857,huozhi,icyJoseph,18.47,19.66,COMMENTED,0.016,11,374,748,0.86,921,Core Reviewer
vercel/next.js,88855,mischnic,timneutkens,166.59,310.76,APPROVED,0.0123,5,325,702,0.86,940,Core Reviewer
vercel/next.js,88854,unstubbable,eps1lon,1.3,1.72,APPROVED,0.0097,3,103,470,0.91,330,Core Reviewer
vercel/next.js,88850,sokra,mischnic,1.08,2.45,APPROVED,0.0192,4,52,763,0.88,873,Core Reviewer
vercel/next.js,88848,timneutkens,mischnic,25.18,26.54,COMMENTED,0.0163,8,184,454,0.89,376,Core Reviewer
vercel/next.js,88846,mischnic,eps1lon,0.08,0.5,COMMENTED,0.25,7,4,702,0.86,940,Core Reviewer
vercel/next.js,88845,unstubbable,bgw,4.77,4.78,APPROVED,0.0,2,7,470,0.91,330,Core Reviewer
vercel/next.js,88834,acdlite,ztanner,109.36,182.14,APPROVED,0.0093,2,107,184,0.9,79,Core Reviewer
vercel/next.js,88831,ijjk,feedthejim,75.4,123.53,APPROVED,0.0042,2,717,465,0.92,1748,Core Reviewer
vercel/next.js,88829,ztanner,devjiwonchoi,0.05,1.09,APPROVED,0.0,4,154,569,0.9,860,Core Reviewer
vercel/next.js,88828,sokra,mischnic,59.26,72.5,COMMENTED,0.0023,8,862,763,0.88,873,Core Reviewer
vercel/next.js,88824,eps1lon,ztanner,1.15,1.31,APPROVED,0.0208,5,48,794,0.83,1058,Core Reviewer
vercel/next.js,88820,mischnic,lukesandberg,5.92,14.57,APPROVED,0.0,3,17,702,0.86,940,Core Reviewer
vercel/next.js,88815,sokra,mischnic,0.84,65.84,APPROVED,0.0,5,31,763,0.88,873,Core Reviewer
vercel/next.js,88811,delbaoliveira,icyJoseph,3.63,69.85,COMMENTED,0.0189,6,264,177,0.89,43,Core Reviewer
vercel/next.js,88806,mischnic,eps1lon,0.04,1.27,APPROVED,0.0246,5,122,702,0.86,940,Core Reviewer
vercel/next.js,88801,sokra,lukesandberg,7.26,50.48,COMMENTED,0.0286,10,35,763,0.88,873,Core Reviewer
vercel/next.js,88794,eps1lon,ijjk,0.54,0.54,APPROVED,0.25,2,4,794,0.83,1058,Core Reviewer
vercel/next.js,88790,fireairforce,mischnic,201.95,345.18,COMMENTED,0.0139,11,575,10,1.0,1,Reliable Author
vercel/next.js,88789,mischnic,bgw,7.68,647.47,APPROVED,0.0,5,76,702,0.86,940,Core Reviewer
vercel/next.js,88788,sokra,mischnic,0.52,249.91,COMMENTED,0.0171,10,293,763,0.88,873,Core Reviewer
vercel/next.js,88776,acdlite,sebmarkbage,1.27,1.57,APPROVED,0.0,3,309,184,0.9,79,Core Reviewer
vercel/next.js,88775,lukesandberg,mischnic,100.53,152.77,APPROVED,0.0051,5,395,301,0.8,471,Core Reviewer
vercel/next.js,88774,nextjs-bot,sebmarkbage,0.01,0.28,APPROVED,0.0,2,5930,185,0.6,0,Noisy Author
vercel/next.js,88773,mmastrac,sokra,14.65,233.58,COMMENTED,0.0069,12,865,14,0.71,11,Core Reviewer
vercel/next.js,88772,ijjk,ztanner,0.23,0.24,APPROVED,0.0769,2,13,465,0.92,1748,Core Reviewer
vercel/next.js,88763,unstubbable,eps1lon,0.3,0.34,APPROVED,0.0,3,32,470,0.91,330,Core Reviewer
vercel/next.js,88761,mischnic,sokra,19.77,21.61,COMMENTED,0.0126,8,239,702,0.86,940,Core Reviewer
vercel/next.js,88760,sokra,mischnic,87.61,87.93,APPROVED,0.0,5,157,763,0.88,873,Core Reviewer
vercel/next.js,88759,sokra,mischnic,88.72,230.89,COMMENTED,0.0077,9,907,763,0.88,873,Core Reviewer
vercel/next.js,88757,unstubbable,ztanner,0.01,0.64,APPROVED,0.0,7,6,470,0.91,330,Core Reviewer
vercel/next.js,88756,eps1lon,unstubbable,3.69,3.69,APPROVED,0.0,3,6089,794,0.83,1058,Core Reviewer
vercel/next.js,88754,eps1lon,huozhi,0.61,0.61,APPROVED,0.0,3,1,794,0.83,1058,Core Reviewer
vercel/next.js,88753,unstubbable,eps1lon,18.17,21.3,APPROVED,0.0196,4,51,470,0.91,330,Core Reviewer
vercel/next.js,88751,unstubbable,eps1lon,17.86,19.19,APPROVED,0.0,4,27,470,0.91,330,Core Reviewer
vercel/next.js,88749,eps1lon,unstubbable,1.78,1.78,APPROVED,0.0,3,102,794,0.83,1058,Core Reviewer
vercel/next.js,88746,eps1lon,ztanner,0.34,0.7,APPROVED,0.0,7,3,794,0.83,1058,Core Reviewer
vercel/next.js,88744,eps1lon,unstubbable,1.2,1.3,APPROVED,0.0349,3,86,794,0.83,1058,Core Reviewer
vercel/next.js,88741,mischnic,sokra,23.88,24.86,COMMENTED,0.0124,7,242,702,0.86,940,Core Reviewer
vercel/next.js,88739,huozhi,devjiwonchoi,24.83,26.83,APPROVED,0.0069,3,288,748,0.86,921,Core Reviewer
vercel/next.js,88733,mischnic,timneutkens,0.64,1.4,APPROVED,0.0769,5,13,702,0.86,940,Core Reviewer
